"ID","Name","LongName","Parent","McCC","CLOC","PDA","PUA","LLOC","LOC","ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of committers","Number of developer commits","Number of previous modifications","Number of previous fixes","bug"
"L20425","EnumeratorViewPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EnumeratorViewPolicy.java","L20424","4","0","0","2","29","60","L20363","EnumeratorViewPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EnumeratorViewPolicy.java","L20362","4","0","29","0","0","1","0","0"
"L20426","EvaluatorComponentPreferredViewPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EvaluatorComponentPreferredViewPolicy.java","L20424","5","0","0","2","36","71","L20364","EvaluatorComponentPreferredViewPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EvaluatorComponentPreferredViewPolicy.java","L20362","5","0","36","0","0","1","0","0"
"L20427","EvaluatorViewPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EvaluatorViewPolicy.java","L20424","4","0","0","2","27","58","L20365","EvaluatorViewPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/EvaluatorViewPolicy.java","L20362","4","0","27","1","70","2","0","0"
"L20428","InfoViewManifestation.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/InfoViewManifestation.java","L20424","32","0","0","6","350","458"
"L20429","MultiChildRemovalPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/MultiChildRemovalPolicy.java","L20424","6","0","2","0","31","66","L20367","MultiChildRemovalPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/MultiChildRemovalPolicy.java","L20362","6","0","31","1","70","1","0","0"
"L20430","MultiCompositionPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/MultiCompositionPolicy.java","L20424","5","0","2","0","32","67","L20368","MultiCompositionPolicy.java","evaluatorComponent/src/main/java/gov/nasa/arc/mct/evaluator/view/MultiCompositionPolicy.java","L20362","5","0","32","1","70","1","0","0"
"L17851","TestEvaluatorComponent.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorComponent.java","L17850","1","0","0","5","96","144","L17803","TestEvaluatorComponent.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorComponent.java","L17802","1","0","96","1","70","1","0","0"
"L17852","TestEvaluatorComponentProvider.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorComponentProvider.java","L17850","1","0","0","6","69","104","L17804","TestEvaluatorComponentProvider.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorComponentProvider.java","L17802","1","0","69","1","70","1","0","0"
"L17853","TestEvaluatorCreationServiceImpl.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorCreationServiceImpl.java","L17850","1","0","0","3","48","78","L17805","TestEvaluatorCreationServiceImpl.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/component/TestEvaluatorCreationServiceImpl.java","L17802","1","0","48","1","70","1","0","0"
"L18420","EnumEvaluatorTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/EnumEvaluatorTest.java","L18419","1","0","0","2","49","78"
"L18421","MultiEvaluatorTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/MultiEvaluatorTest.java","L18419","6","0","1","6","166","224","L18371","MultiEvaluatorTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/MultiEvaluatorTest.java","L18369","6","0","166","1","70","1","0","0"
"L18422","PlaceObjectsInEnumActionTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInEnumActionTest.java","L18419","2","0","0","7","122","174","L18372","PlaceObjectsInEnumActionTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInEnumActionTest.java","L18369","2","0","122","1","70","1","0","0"
"L18423","PlaceObjectsInMultiActionTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInMultiActionTest.java","L18419","2","0","0","7","123","174","L18373","PlaceObjectsInMultiActionTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/enums/PlaceObjectsInMultiActionTest.java","L18369","2","0","123","1","70","1","0","0"
"L19234","ExpressionTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionTest.java","L19231","1","0","0","3","17","44","L19179","ExpressionTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionTest.java","L19176","1","0","17","1","70","1","0","0"
"L19232","ExpressionsFormattingControllerTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionsFormattingControllerTest.java","L19231","1","0","0","12","95","133"
"L19233","ExpressionsFormattingControlsPanelTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/ExpressionsFormattingControlsPanelTest.java","L19231","1","0","0","4","88","132"
"L19235","MultiExpressionsControlPanelTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsControlPanelTest.java","L19231","1","0","0","4","111","151","L19180","MultiExpressionsControlPanelTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsControlPanelTest.java","L19176","1","0","111","2","590","4","0","0"
"L19236","MultiExpressionsFormattingControllerTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsFormattingControllerTest.java","L19231","1","0","0","7","64","116","L19181","MultiExpressionsFormattingControllerTest.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/expressions/MultiExpressionsFormattingControllerTest.java","L19176","1","0","64","1","70","1","0","0"
"L20432","TestInfoViewManifestation.java","evaluatorComponent/src/test/java/gov/nasa/arc/mct/evaluator/view/TestInfoViewManifestation.java","L20431","2","0","0","4","178","240"
"L47859","ExampleActivator.java","exampleplugin/src/main/java/org/acme/example/ExampleActivator.java","L47858","1","0","2","1","11","53"
"L47865","APICreationAction.java","exampleplugin/src/main/java/org/acme/example/actions/APICreationAction.java","L47862","6","0","1","4","58","131","L47708","APICreationAction.java","exampleplugin/src/main/java/org/acme/example/actions/APICreationAction.java","L47705","6","0","58","1","70","1","0","0"
"L47863","AboutExampleAction.java","exampleplugin/src/main/java/org/acme/example/actions/AboutExampleAction.java","L47862","1","0","1","4","26","63"
"L47864","AddOrRemoveNodeBorderAction.java","exampleplugin/src/main/java/org/acme/example/actions/AddOrRemoveNodeBorderAction.java","L47862","3","0","1","4","86","146"
"L47866","BeepAction.java","exampleplugin/src/main/java/org/acme/example/actions/BeepAction.java","L47862","1","0","1","4","23","59"
"L47868","SubmenuMenu.java","exampleplugin/src/main/java/org/acme/example/actions/SubmenuMenu.java","L47862","2","0","1","2","29","66"
"L47867","package-info.java","exampleplugin/src/main/java/org/acme/example/actions/package-info.java","L47862","1","0","0","0","1","26"
"L47967","BooleanPropertyEditor.java","exampleplugin/src/main/java/org/acme/example/component/BooleanPropertyEditor.java","L47966","1","0","0","7","30","62"
"L47968","ComponentRegistryAccess.java","exampleplugin/src/main/java/org/acme/example/component/ComponentRegistryAccess.java","L47966","1","0","4","0","16","69"
"L47969","EnumerationPropertyEditor.java","exampleplugin/src/main/java/org/acme/example/component/EnumerationPropertyEditor.java","L47966","1","0","0","7","31","63"
"L47970","ExampleComponent.java","exampleplugin/src/main/java/org/acme/example/component/ExampleComponent.java","L47966","2","0","1","2","56","114"
"L47971","ExampleComponentProvider.java","exampleplugin/src/main/java/org/acme/example/component/ExampleComponentProvider.java","L47966","2","0","1","5","91","178"
"L47972","ExampleModelRole.java","exampleplugin/src/main/java/org/acme/example/component/ExampleModelRole.java","L47966","1","0","1","1","12","60"
"L47973","MyData.java","exampleplugin/src/main/java/org/acme/example/component/MyData.java","L47966","1","0","1","9","40","88"
"L47975","TextPropertyEditor.java","exampleplugin/src/main/java/org/acme/example/component/TextPropertyEditor.java","L47966","4","0","1","6","49","89"
"L47974","package-info.java","exampleplugin/src/main/java/org/acme/example/component/package-info.java","L47966","1","0","0","0","1","33"
"L47860","package-info.java","exampleplugin/src/main/java/org/acme/example/package-info.java","L47858","1","0","0","0","1","26"
"L48184","FilterViewPolicy.java","exampleplugin/src/main/java/org/acme/example/policy/FilterViewPolicy.java","L48183","5","0","1","1","32","78","L48021","FilterViewPolicy.java","exampleplugin/src/main/java/org/acme/example/policy/FilterViewPolicy.java","L48020","5","0","32","1","70","1","0","0"
"L48185","package-info.java","exampleplugin/src/main/java/org/acme/example/policy/package-info.java","L48183","1","0","0","0","1","26"
"L48196","ExampleDataProvider.java","exampleplugin/src/main/java/org/acme/example/telemetry/ExampleDataProvider.java","L48195","6","0","1","4","57","101"
"L48197","TelemetryComponent.java","exampleplugin/src/main/java/org/acme/example/telemetry/TelemetryComponent.java","L48195","3","0","1","13","92","149","L48034","TelemetryComponent.java","exampleplugin/src/main/java/org/acme/example/telemetry/TelemetryComponent.java","L48032","3","0","92","3","70","5","0","0"
"L48198","TelemetryData.java","exampleplugin/src/main/java/org/acme/example/telemetry/TelemetryData.java","L48195","1","0","1","4","22","53"
"L48199","TelemetryModel.java","exampleplugin/src/main/java/org/acme/example/telemetry/TelemetryModel.java","L48195","1","0","1","1","12","58"
"L48200","TestDataFeed.java","exampleplugin/src/main/java/org/acme/example/telemetry/TestDataFeed.java","L48195","6","0","5","1","66","140","L48037","TestDataFeed.java","exampleplugin/src/main/java/org/acme/example/telemetry/TestDataFeed.java","L48032","6","0","66","1","70","2","0","0"
"L48201","TimeServiceImpl.java","exampleplugin/src/main/java/org/acme/example/telemetry/TimeServiceImpl.java","L48195","1","0","0","3","13","42","L48038","TimeServiceImpl.java","exampleplugin/src/main/java/org/acme/example/telemetry/TimeServiceImpl.java","L48032","1","0","13","3","70","5","0","0"
"L48359","CenterPanePanel.java","exampleplugin/src/main/java/org/acme/example/view/CenterPanePanel.java","L48358","3","0","1","8","99","158"
"L48361","PrivateInfoView.java","exampleplugin/src/main/java/org/acme/example/view/PrivateInfoView.java","L48358","1","0","0","2","47","98"
"L48362","PublicInfoView.java","exampleplugin/src/main/java/org/acme/example/view/PublicInfoView.java","L48358","1","0","1","1","47","98"
"L48363","SaveModelStateView.java","exampleplugin/src/main/java/org/acme/example/view/SaveModelStateView.java","L48358","2","0","3","0","112","171","L48194","SaveModelStateView.java","exampleplugin/src/main/java/org/acme/example/view/SaveModelStateView.java","L48189","2","0","112","1","70","1","0","0"
"L48364","ShowChildrenInTableView.java","exampleplugin/src/main/java/org/acme/example/view/ShowChildrenInTableView.java","L48358","22","0","6","5","240","364","L48195","ShowChildrenInTableView.java","exampleplugin/src/main/java/org/acme/example/view/ShowChildrenInTableView.java","L48189","22","0","240","1","70","4","1","0"
"L48360","package-info.java","exampleplugin/src/main/java/org/acme/example/view/package-info.java","L48358","1","0","0","0","1","26"
"L47352","CreateExecutableButtonComponentWizardUI.java","executableButtons/src/main/java/gov/nasa/jsc/mct/executable/buttons/CreateExecutableButtonComponentWizardUI.java","L47351","3","0","0","3","109","159","L47200","CreateExecutableButtonComponentWizardUI.java","executableButtons/src/main/java/gov/nasa/jsc/mct/executable/buttons/CreateExecutableButtonComponentWizardUI.java","L47199","3","0","109","1","70","1","0","0"
"L47353","ExecutableButtonComponent.java","executableButtons/src/main/java/gov/nasa/jsc/mct/executable/buttons/ExecutableButtonComponent.java","L47351","2","0","0","4","48","85"
"L47354","ExecutableButtonComponentProvider.java","executableButtons/src/main/java/gov/nasa/jsc/mct/executable/buttons/ExecutableButtonComponentProvider.java","L47351","4","0","0","7","94","134"
"L47355","ExecutableButtonEditor.java","executableButtons/src/main/java/gov/nasa/jsc/mct/executable/buttons/ExecutableButtonEditor.java","L47351","3","0","1","6","32","73"
"L47356","ExecutableButtonModel.java","executableButtons/src/main/java/gov/nasa/jsc/mct/executable/buttons/ExecutableButtonModel.java","L47351","1","0","0","2","12","39"
"L47357","ExecutableButtonPersistData.java","executableButtons/src/main/java/gov/nasa/jsc/mct/executable/buttons/ExecutableButtonPersistData.java","L47351","1","0","0","3","15","41"
"L47358","ExecutableButtonSettings.java","executableButtons/src/main/java/gov/nasa/jsc/mct/executable/buttons/ExecutableButtonSettings.java","L47351","7","0","0","10","77","115","L47206","ExecutableButtonSettings.java","executableButtons/src/main/java/gov/nasa/jsc/mct/executable/buttons/ExecutableButtonSettings.java","L47199","7","0","77","1","70","1","0","0"
"L47359","ExecutableButtonViewPolicy.java","executableButtons/src/main/java/gov/nasa/jsc/mct/executable/buttons/ExecutableButtonViewPolicy.java","L47351","2","0","0","2","19","45"
"L47557","ExecutableButtonControlPanel.java","executableButtons/src/main/java/gov/nasa/jsc/mct/executable/buttons/view/ExecutableButtonControlPanel.java","L47556","14","0","0","3","189","257"
"L47558","ExecutableButtonManifestation.java","executableButtons/src/main/java/gov/nasa/jsc/mct/executable/buttons/view/ExecutableButtonManifestation.java","L47556","13","0","0","8","166","232"
"L47739","ExecutableButtonAction.java","executableButtons/src/main/java/gov/nasa/jsc/mct/executables/buttons/actions/ExecutableButtonAction.java","L47738","13","0","0","5","91","145"
"L47740","ExecutableButtonThisAction.java","executableButtons/src/main/java/gov/nasa/jsc/mct/executables/buttons/actions/ExecutableButtonThisAction.java","L47738","6","0","0","5","82","132"
"L47734","TestExecutableButtonComponentProvider.java","executableButtons/src/test/java/gov/nasa/jsc/mct/executables/buttons/TestExecutableButtonComponentProvider.java","L47733","1","0","0","8","66","100"
"L47742","TestExecutableButtonAction.java","executableButtons/src/test/java/gov/nasa/jsc/mct/executables/buttons/actions/TestExecutableButtonAction.java","L47741","1","0","0","4","53","93"
"L20692","PlotViewProvider.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/PlotViewProvider.java","L20691","1","0","1","3","35","69","L20629","PlotViewProvider.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/PlotViewProvider.java","L20628","1","0","35","1","70","1","0","0"
"L20703","PolicyManagerAccess.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/access/PolicyManagerAccess.java","L20702","1","0","1","3","15","50"
"L20732","AbstractPlottingPackage.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/AbstractPlottingPackage.java","L20731","1","0","57","0","107","458","L20668","AbstractPlottingPackage.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/AbstractPlottingPackage.java","L20667","1","0","107","2","70","4","0","0"
"L20733","HighPrecisionLinearRegression.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/HighPrecisionLinearRegression.java","L20731","19","0","18","1","213","418","L20669","HighPrecisionLinearRegression.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/HighPrecisionLinearRegression.java","L20667","19","0","213","2","590","2","0","0"
"L20734","LegendEntry.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LegendEntry.java","L20731","50","0","11","15","404","621","L20670","LegendEntry.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LegendEntry.java","L20667","50","0","404","2","70","14","0","0"
"L20735","LegendManager.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LegendManager.java","L20731","1","0","2","8","68","138"
"L20736","LinearRegression.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LinearRegression.java","L20731","2","0","12","3","91","145","L20672","LinearRegression.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LinearRegression.java","L20667","2","0","91","1","70","2","0","0"
"L20737","LinearXYPlotLineWrapper.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LinearXYPlotLineWrapper.java","L20731","4","0","1","5","50","93","L20673","LinearXYPlotLineWrapper.java","fastPlotViews/src/main/java/gov/nasa/arc/mct/fastplot/bridge/LinearXYPlotLineWrapper.java","L20667","4","0","50","2","70","3","0","0"
